Date;Country;Value;Semana
29/11/2000;Brazil;19.580;4
30/11/2000;Brazil;19.722;5
01/12/2000;Brazil;19.810;6
04/12/2000;Brazil;19.840;2
05/12/2000;Brazil;19.600;3
06/12/2000;Brazil;19.670;4
07/12/2000;Brazil;19.740;5
08/12/2000;Brazil;19.690;6
11/12/2000;Brazil;19.620;2
12/12/2000;Brazil;19.680;3
13/12/2000;Brazil;19.650;4
14/12/2000;Brazil;19.650;5
15/12/2000;Brazil;19.650;6
18/12/2000;Brazil;19.530;2
19/12/2000;Brazil;19.550;3
20/12/2000;Brazil;19.580;4
21/12/2000;Brazil;19.530;5
22/12/2000;Brazil;19.580;6
25/12/2000;Brazil;;2
26/12/2000;Brazil;19.610;3
27/12/2000;Brazil;19.600;4
28/12/2000;Brazil;19.550;5
29/12/2000;Brazil;19.510;6
01/01/2001;Brazil;;2
02/01/2001;Brazil;19.380;3
03/01/2001;Brazil;19.460;4
04/01/2001;Brazil;19.380;5
05/01/2001;Brazil;19.530;6
08/01/2001;Brazil;19.540;2
09/01/2001;Brazil;19.410;3
10/01/2001;Brazil;19.410;4
11/01/2001;Brazil;19.490;5
12/01/2001;Brazil;19.490;6
15/01/2001;Brazil;;2
16/01/2001;Brazil;19.540;3
17/01/2001;Brazil;19.540;4
18/01/2001;Brazil;19.530;5
19/01/2001;Brazil;19.600;6
22/01/2001;Brazil;19.580;2
23/01/2001;Brazil;19.590;3
24/01/2001;Brazil;19.620;4
25/01/2001;Brazil;19.740;5
26/01/2001;Brazil;19.770;6
29/01/2001;Brazil;19.770;2
30/01/2001;Brazil;19.695;3
31/01/2001;Brazil;19.720;4
01/02/2001;Brazil;19.825;5
02/02/2001;Brazil;19.940;6
05/02/2001;Brazil;19.960;2
06/02/2001;Brazil;19.970;3
07/02/2001;Brazil;20.060;4
08/02/2001;Brazil;19.920;5
09/02/2001;Brazil;19.860;6
12/02/2001;Brazil;19.830;2
13/02/2001;Brazil;19.820;3
14/02/2001;Brazil;19.890;4
15/02/2001;Brazil;19.840;5
16/02/2001;Brazil;19.930;6
19/02/2001;Brazil;;2
20/02/2001;Brazil;20.090;3
21/02/2001;Brazil;20.190;4
22/02/2001;Brazil;20.440;5
23/02/2001;Brazil;20.470;6
26/02/2001;Brazil;20.300;2
27/02/2001;Brazil;20.340;3
28/02/2001;Brazil;20.465;4
01/03/2001;Brazil;20.430;5
02/03/2001;Brazil;20.320;6
05/03/2001;Brazil;20.250;2
06/03/2001;Brazil;20.220;3
07/03/2001;Brazil;20.470;4
08/03/2001;Brazil;20.430;5
09/03/2001;Brazil;20.570;6
12/03/2001;Brazil;20.650;2
13/03/2001;Brazil;20.620;3
14/03/2001;Brazil;20.750;4
15/03/2001;Brazil;21.025;5
16/03/2001;Brazil;21.290;6
19/03/2001;Brazil;21.710;2
20/03/2001;Brazil;21.000;3
21/03/2001;Brazil;21.070;4
22/03/2001;Brazil;21.460;5
23/03/2001;Brazil;21.720;6
26/03/2001;Brazil;21.360;2
27/03/2001;Brazil;21.240;3
28/03/2001;Brazil;21.250;4
29/03/2001;Brazil;21.430;5
30/03/2001;Brazil;21.750;6
02/04/2001;Brazil;21.580;2
03/04/2001;Brazil;21.730;3
04/04/2001;Brazil;21.650;4
05/04/2001;Brazil;21.680;5
06/04/2001;Brazil;21.510;6
09/04/2001;Brazil;21.670;2
10/04/2001;Brazil;21.460;3
11/04/2001;Brazil;21.560;4
12/04/2001;Brazil;21.622;5
13/04/2001;Brazil;21.560;6
16/04/2001;Brazil;21.830;2
17/04/2001;Brazil;21.930;3
18/04/2001;Brazil;21.700;4
19/04/2001;Brazil;21.950;5
20/04/2001;Brazil;22.280;6
23/04/2001;Brazil;22.580;2
24/04/2001;Brazil;22.600;3
25/04/2001;Brazil;22.950;4
26/04/2001;Brazil;22.670;5
27/04/2001;Brazil;22.220;6
30/04/2001;Brazil;21.890;2
01/05/2001;Brazil;22.030;3
02/05/2001;Brazil;22.330;4
03/05/2001;Brazil;22.375;5
04/05/2001;Brazil;22.145;6
07/05/2001;Brazil;22.010;2
08/05/2001;Brazil;22.315;3
09/05/2001;Brazil;22.605;4
10/05/2001;Brazil;22.785;5
11/05/2001;Brazil;22.860;6
14/05/2001;Brazil;23.090;2
15/05/2001;Brazil;23.370;3
16/05/2001;Brazil;23.235;4
17/05/2001;Brazil;23.060;5
18/05/2001;Brazil;22.950;6
21/05/2001;Brazil;23.270;2
22/05/2001;Brazil;23.020;3
23/05/2001;Brazil;23.450;4
24/05/2001;Brazil;23.550;5
25/05/2001;Brazil;23.400;6
28/05/2001;Brazil;;2
29/05/2001;Brazil;23.350;3
30/05/2001;Brazil;23.575;4
31/05/2001;Brazil;23.590;5
01/06/2001;Brazil;23.850;6
04/06/2001;Brazil;23.595;2
05/06/2001;Brazil;23.900;3
06/06/2001;Brazil;23.820;4
07/06/2001;Brazil;23.900;5
08/06/2001;Brazil;23.740;6
11/06/2001;Brazil;23.740;2
12/06/2001;Brazil;23.900;3
13/06/2001;Brazil;24.100;4
14/06/2001;Brazil;24.235;5
15/06/2001;Brazil;24.035;6
18/06/2001;Brazil;24.700;2
19/06/2001;Brazil;24.710;3
20/06/2001;Brazil;24.760;4
21/06/2001;Brazil;23.880;5
22/06/2001;Brazil;23.180;6
25/06/2001;Brazil;23.120;2
26/06/2001;Brazil;23.140;3
27/06/2001;Brazil;23.320;4
28/06/2001;Brazil;22.870;5
29/06/2001;Brazil;23.050;6
02/07/2001;Brazil;23.260;2
03/07/2001;Brazil;23.440;3
04/07/2001;Brazil;;4
05/07/2001;Brazil;24.250;5
06/07/2001;Brazil;24.910;6
09/07/2001;Brazil;24.500;2
10/07/2001;Brazil;24.980;3
11/07/2001;Brazil;25.600;4
12/07/2001;Brazil;25.700;5
13/07/2001;Brazil;25.590;6
16/07/2001;Brazil;26.010;2
17/07/2001;Brazil;25.090;3
18/07/2001;Brazil;24.710;4
19/07/2001;Brazil;25.000;5
20/07/2001;Brazil;24.580;6
23/07/2001;Brazil;24.050;2
24/07/2001;Brazil;24.380;3
25/07/2001;Brazil;24.760;4
26/07/2001;Brazil;24.870;5
27/07/2001;Brazil;24.950;6
30/07/2001;Brazil;24.350;2
31/07/2001;Brazil;24.370;3
01/08/2001;Brazil;25.020;4
02/08/2001;Brazil;24.820;5
03/08/2001;Brazil;25.000;6
06/08/2001;Brazil;24.670;2
07/08/2001;Brazil;24.480;3
08/08/2001;Brazil;24.660;4
09/08/2001;Brazil;24.660;5
10/08/2001;Brazil;24.890;6
13/08/2001;Brazil;25.000;2
14/08/2001;Brazil;25.150;3
15/08/2001;Brazil;24.900;4
16/08/2001;Brazil;24.940;5
17/08/2001;Brazil;25.240;6
20/08/2001;Brazil;25.345;2
21/08/2001;Brazil;25.330;3
22/08/2001;Brazil;25.250;4
23/08/2001;Brazil;25.320;5
24/08/2001;Brazil;25.490;6
27/08/2001;Brazil;25.600;2
28/08/2001;Brazil;25.600;3
29/08/2001;Brazil;25.490;4
30/08/2001;Brazil;25.440;5
31/08/2001;Brazil;25.520;6
03/09/2001;Brazil;;2
04/09/2001;Brazil;25.630;3
05/09/2001;Brazil;25.640;4
06/09/2001;Brazil;25.850;5
07/09/2001;Brazil;25.840;6
10/09/2001;Brazil;25.980;2
11/09/2001;Brazil;;3
12/09/2001;Brazil;26.750;4
13/09/2001;Brazil;27.290;5
14/09/2001;Brazil;27.130;6
17/09/2001;Brazil;26.650;2
18/09/2001;Brazil;26.810;3
19/09/2001;Brazil;27.080;4
20/09/2001;Brazil;27.340;5
21/09/2001;Brazil;27.880;6
24/09/2001;Brazil;27.710;2
25/09/2001;Brazil;27.150;3
26/09/2001;Brazil;27.220;4
27/09/2001;Brazil;27.120;5
28/09/2001;Brazil;26.730;6
01/10/2001;Brazil;26.870;2
02/10/2001;Brazil;27.000;3
03/10/2001;Brazil;27.290;4
04/10/2001;Brazil;27.290;5
05/10/2001;Brazil;27.540;6
08/10/2001;Brazil;;2
09/10/2001;Brazil;27.760;3
10/10/2001;Brazil;27.730;4
11/10/2001;Brazil;27.850;5
12/10/2001;Brazil;27.820;6
15/10/2001;Brazil;27.750;2
16/10/2001;Brazil;27.590;3
17/10/2001;Brazil;27.225;4
18/10/2001;Brazil;27.480;5
19/10/2001;Brazil;27.622;6
22/10/2001;Brazil;27.190;2
23/10/2001;Brazil;27.330;3
24/10/2001;Brazil;27.430;4
25/10/2001;Brazil;27.318;5
26/10/2001;Brazil;27.322;6
29/10/2001;Brazil;27.270;2
30/10/2001;Brazil;27.290;3
31/10/2001;Brazil;27.010;4
01/11/2001;Brazil;26.850;5
02/11/2001;Brazil;26.750;6
05/11/2001;Brazil;25.950;2
06/11/2001;Brazil;25.940;3
07/11/2001;Brazil;26.000;4
08/11/2001;Brazil;25.550;5
09/11/2001;Brazil;25.270;6
12/11/2001;Brazil;;2
13/11/2001;Brazil;25.140;3
14/11/2001;Brazil;25.380;4
15/11/2001;Brazil;25.460;5
16/11/2001;Brazil;25.340;6
19/11/2001;Brazil;25.190;2
20/11/2001;Brazil;25.470;3
21/11/2001;Brazil;25.355;4
22/11/2001;Brazil;;5
23/11/2001;Brazil;25.125;6
26/11/2001;Brazil;24.930;2
27/11/2001;Brazil;24.720;3
28/11/2001;Brazil;24.890;4
29/11/2001;Brazil;25.170;5
30/11/2001;Brazil;25.140;6
03/12/2001;Brazil;24.630;2
04/12/2001;Brazil;24.270;3
05/12/2001;Brazil;24.238;4
06/12/2001;Brazil;24.270;5
07/12/2001;Brazil;24.000;6
10/12/2001;Brazil;23.425;2
11/12/2001;Brazil;23.425;3
12/12/2001;Brazil;23.740;4
13/12/2001;Brazil;23.890;5
14/12/2001;Brazil;23.870;6
17/12/2001;Brazil;23.610;2
18/12/2001;Brazil;23.450;3
19/12/2001;Brazil;22.890;4
20/12/2001;Brazil;23.165;5
21/12/2001;Brazil;23.525;6
24/12/2001;Brazil;23.380;2
25/12/2001;Brazil;;3
26/12/2001;Brazil;23.200;4
27/12/2001;Brazil;23.350;5
28/12/2001;Brazil;23.260;6
31/12/2001;Brazil;23.120;2
01/01/2002;Brazil;;3
02/01/2002;Brazil;23.100;4
03/01/2002;Brazil;22.930;5
04/01/2002;Brazil;23.140;6
07/01/2002;Brazil;23.480;2
08/01/2002;Brazil;23.610;3
09/01/2002;Brazil;23.830;4
10/01/2002;Brazil;23.930;5
11/01/2002;Brazil;24.095;6
14/01/2002;Brazil;24.060;2
15/01/2002;Brazil;23.600;3
16/01/2002;Brazil;23.710;4
17/01/2002;Brazil;23.570;5
18/01/2002;Brazil;23.760;6
21/01/2002;Brazil;;2
22/01/2002;Brazil;23.770;3
23/01/2002;Brazil;23.920;4
24/01/2002;Brazil;24.000;5
25/01/2002;Brazil;24.150;6
28/01/2002;Brazil;24.295;2
29/01/2002;Brazil;24.300;3
30/01/2002;Brazil;24.440;4
31/01/2002;Brazil;24.090;5
01/02/2002;Brazil;24.140;6
04/02/2002;Brazil;24.245;2
05/02/2002;Brazil;24.250;3
06/02/2002;Brazil;24.300;4
07/02/2002;Brazil;24.540;5
08/02/2002;Brazil;24.656;6
11/02/2002;Brazil;24.580;2
12/02/2002;Brazil;24.570;3
13/02/2002;Brazil;24.220;4
14/02/2002;Brazil;24.275;5
15/02/2002;Brazil;24.340;6
18/02/2002;Brazil;;2
19/02/2002;Brazil;24.265;3
20/02/2002;Brazil;24.280;4
21/02/2002;Brazil;24.220;5
22/02/2002;Brazil;24.240;6
25/02/2002;Brazil;24.000;2
26/02/2002;Brazil;24.065;3
27/02/2002;Brazil;23.800;4
28/02/2002;Brazil;23.610;5
01/03/2002;Brazil;23.510;6
04/03/2002;Brazil;23.410;2
05/03/2002;Brazil;23.360;3
06/03/2002;Brazil;23.520;4
07/03/2002;Brazil;23.650;5
08/03/2002;Brazil;23.500;6
11/03/2002;Brazil;23.545;2
12/03/2002;Brazil;23.420;3
13/03/2002;Brazil;23.475;4
14/03/2002;Brazil;23.445;5
15/03/2002;Brazil;23.480;6
18/03/2002;Brazil;23.450;2
19/03/2002;Brazil;23.400;3
20/03/2002;Brazil;23.370;4
21/03/2002;Brazil;23.490;5
22/03/2002;Brazil;23.570;6
25/03/2002;Brazil;23.630;2
26/03/2002;Brazil;23.430;3
27/03/2002;Brazil;23.290;4
28/03/2002;Brazil;23.250;5
29/03/2002;Brazil;23.260;6
01/04/2002;Brazil;23.250;2
02/04/2002;Brazil;22.990;3
03/04/2002;Brazil;23.100;4
04/04/2002;Brazil;23.060;5
05/04/2002;Brazil;22.970;6
08/04/2002;Brazil;22.910;2
09/04/2002;Brazil;22.900;3
10/04/2002;Brazil;22.745;4
11/04/2002;Brazil;22.730;5
12/04/2002;Brazil;22.970;6
15/04/2002;Brazil;23.240;2
16/04/2002;Brazil;23.150;3
17/04/2002;Brazil;23.190;4
18/04/2002;Brazil;23.340;5
19/04/2002;Brazil;23.235;6
22/04/2002;Brazil;23.420;2
23/04/2002;Brazil;23.490;3
24/04/2002;Brazil;23.580;4
25/04/2002;Brazil;23.750;5
26/04/2002;Brazil;23.700;6
29/04/2002;Brazil;23.670;2
30/04/2002;Brazil;23.600;3
01/05/2002;Brazil;23.610;4
02/05/2002;Brazil;23.820;5
03/05/2002;Brazil;24.150;6
06/05/2002;Brazil;24.360;2
07/05/2002;Brazil;24.115;3
08/05/2002;Brazil;24.275;4
09/05/2002;Brazil;24.560;5
10/05/2002;Brazil;24.820;6
13/05/2002;Brazil;24.910;2
14/05/2002;Brazil;25.160;3
15/05/2002;Brazil;25.030;4
16/05/2002;Brazil;24.930;5
17/05/2002;Brazil;24.770;6
20/05/2002;Brazil;24.720;2
21/05/2002;Brazil;24.745;3
22/05/2002;Brazil;25.070;4
23/05/2002;Brazil;25.380;5
24/05/2002;Brazil;25.340;6
27/05/2002;Brazil;;2
28/05/2002;Brazil;25.250;3
29/05/2002;Brazil;25.200;4
30/05/2002;Brazil;25.120;5
31/05/2002;Brazil;25.220;6
03/06/2002;Brazil;25.500;2
04/06/2002;Brazil;25.720;3
05/06/2002;Brazil;26.060;4
06/06/2002;Brazil;26.560;5
07/06/2002;Brazil;26.480;6
10/06/2002;Brazil;26.390;2
11/06/2002;Brazil;26.700;3
12/06/2002;Brazil;27.520;4
13/06/2002;Brazil;26.350;5
14/06/2002;Brazil;27.190;6
17/06/2002;Brazil;26.810;2
18/06/2002;Brazil;26.990;3
19/06/2002;Brazil;26.920;4
20/06/2002;Brazil;27.590;5
21/06/2002;Brazil;28.090;6
24/06/2002;Brazil;28.290;2
25/06/2002;Brazil;28.135;3
26/06/2002;Brazil;28.570;4
27/06/2002;Brazil;28.710;5
28/06/2002;Brazil;28.300;6
01/07/2002;Brazil;28.575;2
02/07/2002;Brazil;29.080;3
03/07/2002;Brazil;28.680;4
04/07/2002;Brazil;;5
05/07/2002;Brazil;28.800;6
08/07/2002;Brazil;28.590;2
09/07/2002;Brazil;28.455;3
10/07/2002;Brazil;28.540;4
11/07/2002;Brazil;28.320;5
12/07/2002;Brazil;28.215;6
15/07/2002;Brazil;28.600;2
16/07/2002;Brazil;28.690;3
17/07/2002;Brazil;28.980;4
18/07/2002;Brazil;28.620;5
19/07/2002;Brazil;28.710;6
22/07/2002;Brazil;28.790;2
23/07/2002;Brazil;29.050;3
24/07/2002;Brazil;29.350;4
25/07/2002;Brazil;30.000;5
26/07/2002;Brazil;30.200;6
29/07/2002;Brazil;31.365;2
30/07/2002;Brazil;32.650;3
31/07/2002;Brazil;34.850;4
01/08/2002;Brazil;32.700;5
02/08/2002;Brazil;30.700;6
05/08/2002;Brazil;30.900;2
06/08/2002;Brazil;32.200;3
07/08/2002;Brazil;30.700;4
08/08/2002;Brazil;29.245;5
09/08/2002;Brazil;29.850;6
12/08/2002;Brazil;31.150;2
13/08/2002;Brazil;31.750;3
14/08/2002;Brazil;31.950;4
15/08/2002;Brazil;32.000;5
16/08/2002;Brazil;31.550;6
19/08/2002;Brazil;30.825;2
20/08/2002;Brazil;30.885;3
21/08/2002;Brazil;30.800;4
22/08/2002;Brazil;31.730;5
23/08/2002;Brazil;30.950;6
26/08/2002;Brazil;30.760;2
27/08/2002;Brazil;30.720;3
28/08/2002;Brazil;31.300;4
29/08/2002;Brazil;31.100;5
30/08/2002;Brazil;30.030;6
02/09/2002;Brazil;;2
03/09/2002;Brazil;31.020;3
04/09/2002;Brazil;31.340;4
05/09/2002;Brazil;31.425;5
06/09/2002;Brazil;31.750;6
09/09/2002;Brazil;31.225;2
10/09/2002;Brazil;31.510;3
11/09/2002;Brazil;31.100;4
12/09/2002;Brazil;31.110;5
13/09/2002;Brazil;31.450;6
16/09/2002;Brazil;31.900;2
17/09/2002;Brazil;32.245;3
18/09/2002;Brazil;33.450;4
19/09/2002;Brazil;34.110;5
20/09/2002;Brazil;34.350;6
23/09/2002;Brazil;35.690;2
24/09/2002;Brazil;36.100;3
25/09/2002;Brazil;37.100;4
26/09/2002;Brazil;37.700;5
27/09/2002;Brazil;38.350;6
30/09/2002;Brazil;38.030;2
01/10/2002;Brazil;36.920;3
02/10/2002;Brazil;35.810;4
03/10/2002;Brazil;36.650;5
04/10/2002;Brazil;36.350;6
07/10/2002;Brazil;36.790;2
08/10/2002;Brazil;37.260;3
09/10/2002;Brazil;38.495;4
10/10/2002;Brazil;39.450;5
11/10/2002;Brazil;39.300;6
14/10/2002;Brazil;;2
15/10/2002;Brazil;38.550;3
16/10/2002;Brazil;38.800;4
17/10/2002;Brazil;38.800;5
18/10/2002;Brazil;38.800;6
21/10/2002;Brazil;39.130;2
22/10/2002;Brazil;39.310;3
23/10/2002;Brazil;39.010;4
24/10/2002;Brazil;38.570;5
25/10/2002;Brazil;37.860;6
28/10/2002;Brazil;37.510;2
29/10/2002;Brazil;38.350;3
30/10/2002;Brazil;37.300;4
31/10/2002;Brazil;36.240;5
01/11/2002;Brazil;35.950;6
04/11/2002;Brazil;35.240;2
05/11/2002;Brazil;35.530;3
06/11/2002;Brazil;36.120;4
07/11/2002;Brazil;36.260;5
08/11/2002;Brazil;35.250;6
11/11/2002;Brazil;;2
12/11/2002;Brazil;35.930;3
13/11/2002;Brazil;36.510;4
14/11/2002;Brazil;37.050;5
15/11/2002;Brazil;36.900;6
18/11/2002;Brazil;35.635;2
19/11/2002;Brazil;35.720;3
20/11/2002;Brazil;35.130;4
21/11/2002;Brazil;35.420;5
22/11/2002;Brazil;35.758;6
25/11/2002;Brazil;35.540;2
26/11/2002;Brazil;36.010;3
27/11/2002;Brazil;35.900;4
28/11/2002;Brazil;;5
29/11/2002;Brazil;36.710;6
02/12/2002;Brazil;36.225;2
03/12/2002;Brazil;36.760;3
04/12/2002;Brazil;37.160;4
05/12/2002;Brazil;37.530;5
06/12/2002;Brazil;37.180;6
09/12/2002;Brazil;37.950;2
10/12/2002;Brazil;37.860;3
11/12/2002;Brazil;37.830;4
12/12/2002;Brazil;37.790;5
13/12/2002;Brazil;37.200;6
16/12/2002;Brazil;35.980;2
17/12/2002;Brazil;35.800;3
18/12/2002;Brazil;35.325;4
19/12/2002;Brazil;34.650;5
20/12/2002;Brazil;34.390;6
23/12/2002;Brazil;35.100;2
24/12/2002;Brazil;35.100;3
25/12/2002;Brazil;;4
26/12/2002;Brazil;35.410;5
27/12/2002;Brazil;35.540;6
30/12/2002;Brazil;35.450;2
31/12/2002;Brazil;35.400;3
01/01/2003;Brazil;;4
02/01/2003;Brazil;35.425;5
03/01/2003;Brazil;34.306;6
06/01/2003;Brazil;33.390;2
07/01/2003;Brazil;33.130;3
08/01/2003;Brazil;32.950;4
09/01/2003;Brazil;33.090;5
10/01/2003;Brazil;32.940;6
13/01/2003;Brazil;33.070;2
14/01/2003;Brazil;32.650;3
15/01/2003;Brazil;33.200;4
16/01/2003;Brazil;32.890;5
17/01/2003;Brazil;33.730;6
20/01/2003;Brazil;;2
21/01/2003;Brazil;34.610;3
22/01/2003;Brazil;35.120;4
23/01/2003;Brazil;35.305;5
24/01/2003;Brazil;36.160;6
27/01/2003;Brazil;36.590;2
28/01/2003;Brazil;36.380;3
29/01/2003;Brazil;36.170;4
30/01/2003;Brazil;35.630;5
31/01/2003;Brazil;35.130;6
03/02/2003;Brazil;35.350;2
04/02/2003;Brazil;35.580;3
05/02/2003;Brazil;35.740;4
06/02/2003;Brazil;36.060;5
07/02/2003;Brazil;35.860;6
10/02/2003;Brazil;36.050;2
11/02/2003;Brazil;35.810;3
12/02/2003;Brazil;35.950;4
13/02/2003;Brazil;36.400;5
14/02/2003;Brazil;36.640;6
17/02/2003;Brazil;;2
18/02/2003;Brazil;35.975;3
19/02/2003;Brazil;36.100;4
20/02/2003;Brazil;36.260;5
21/02/2003;Brazil;36.130;6
24/02/2003;Brazil;35.970;2
25/02/2003;Brazil;36.080;3
26/02/2003;Brazil;35.885;4
27/02/2003;Brazil;35.660;5
28/02/2003;Brazil;35.650;6
03/03/2003;Brazil;35.700;2
04/03/2003;Brazil;35.700;3
05/03/2003;Brazil;35.700;4
06/03/2003;Brazil;35.300;5
07/03/2003;Brazil;35.100;6
10/03/2003;Brazil;35.250;2
11/03/2003;Brazil;34.890;3
12/03/2003;Brazil;34.800;4
13/03/2003;Brazil;34.225;5
14/03/2003;Brazil;33.880;6
17/03/2003;Brazil;34.050;2
18/03/2003;Brazil;34.450;3
19/03/2003;Brazil;34.760;4
20/03/2003;Brazil;34.860;5
21/03/2003;Brazil;34.250;6
24/03/2003;Brazil;34.070;2
25/03/2003;Brazil;33.950;3
26/03/2003;Brazil;33.930;4
27/03/2003;Brazil;34.020;5
28/03/2003;Brazil;33.710;6
31/03/2003;Brazil;33.320;2
01/04/2003;Brazil;33.290;3
02/04/2003;Brazil;32.850;4
03/04/2003;Brazil;32.400;5
04/04/2003;Brazil;32.330;6
07/04/2003;Brazil;31.750;2
08/04/2003;Brazil;31.750;3
09/04/2003;Brazil;31.750;4
10/04/2003;Brazil;32.200;5
11/04/2003;Brazil;32.230;6
14/04/2003;Brazil;31.825;2
15/04/2003;Brazil;31.150;3
16/04/2003;Brazil;30.640;4
17/04/2003;Brazil;30.350;5
18/04/2003;Brazil;30.390;6
21/04/2003;Brazil;30.400;2
22/04/2003;Brazil;30.570;3
23/04/2003;Brazil;30.070;4
24/04/2003;Brazil;30.030;5
25/04/2003;Brazil;30.140;6
28/04/2003;Brazil;29.910;2
29/04/2003;Brazil;29.085;3
30/04/2003;Brazil;28.870;4
01/05/2003;Brazil;29.125;5
02/05/2003;Brazil;29.100;6
05/05/2003;Brazil;29.950;2
06/05/2003;Brazil;29.980;3
07/05/2003;Brazil;29.650;4
08/05/2003;Brazil;29.050;5
09/05/2003;Brazil;28.780;6
12/05/2003;Brazil;28.750;2
13/05/2003;Brazil;28.800;3
14/05/2003;Brazil;29.000;4
15/05/2003;Brazil;29.260;5
16/05/2003;Brazil;29.630;6
19/05/2003;Brazil;29.825;2
20/05/2003;Brazil;30.100;3
21/05/2003;Brazil;30.025;4
22/05/2003;Brazil;29.900;5
23/05/2003;Brazil;29.270;6
26/05/2003;Brazil;;2
27/05/2003;Brazil;30.340;3
28/05/2003;Brazil;30.200;4
29/05/2003;Brazil;29.330;5
30/05/2003;Brazil;29.790;6
02/06/2003;Brazil;29.770;2
03/06/2003;Brazil;29.620;3
04/06/2003;Brazil;29.250;4
05/06/2003;Brazil;28.970;5
06/06/2003;Brazil;28.850;6
09/06/2003;Brazil;28.750;2
10/06/2003;Brazil;28.710;3
11/06/2003;Brazil;28.770;4
12/06/2003;Brazil;28.650;5
13/06/2003;Brazil;28.560;6
16/06/2003;Brazil;28.550;2
17/06/2003;Brazil;28.860;3
18/06/2003;Brazil;29.070;4
19/06/2003;Brazil;28.890;5
20/06/2003;Brazil;28.830;6
23/06/2003;Brazil;28.870;2
24/06/2003;Brazil;28.610;3
25/06/2003;Brazil;28.600;4
26/06/2003;Brazil;29.000;5
27/06/2003;Brazil;28.820;6
30/06/2003;Brazil;28.620;2
01/07/2003;Brazil;28.490;3
02/07/2003;Brazil;28.230;4
03/07/2003;Brazil;28.330;5
04/07/2003;Brazil;;6
07/07/2003;Brazil;28.775;2
08/07/2003;Brazil;28.900;3
09/07/2003;Brazil;28.600;4
10/07/2003;Brazil;28.950;5
11/07/2003;Brazil;29.070;6
14/07/2003;Brazil;28.790;2
15/07/2003;Brazil;28.400;3
16/07/2003;Brazil;28.640;4
17/07/2003;Brazil;28.600;5
18/07/2003;Brazil;28.700;6
21/07/2003;Brazil;28.845;2
22/07/2003;Brazil;28.810;3
23/07/2003;Brazil;28.980;4
24/07/2003;Brazil;28.850;5
25/07/2003;Brazil;28.935;6
28/07/2003;Brazil;28.985;2
29/07/2003;Brazil;29.290;3
30/07/2003;Brazil;29.500;4
31/07/2003;Brazil;29.650;5
01/08/2003;Brazil;30.050;6
04/08/2003;Brazil;31.130;2
05/08/2003;Brazil;30.370;3
06/08/2003;Brazil;30.390;4
07/08/2003;Brazil;29.975;5
08/08/2003;Brazil;29.900;6
11/08/2003;Brazil;29.960;2
12/08/2003;Brazil;30.250;3
13/08/2003;Brazil;30.300;4
14/08/2003;Brazil;30.000;5
15/08/2003;Brazil;30.000;6
18/08/2003;Brazil;29.940;2
19/08/2003;Brazil;29.920;3
20/08/2003;Brazil;30.040;4
21/08/2003;Brazil;30.125;5
22/08/2003;Brazil;29.950;6
25/08/2003;Brazil;29.920;2
26/08/2003;Brazil;29.910;3
27/08/2003;Brazil;29.815;4
28/08/2003;Brazil;29.520;5
29/08/2003;Brazil;29.650;6
01/09/2003;Brazil;;2
02/09/2003;Brazil;29.750;3
03/09/2003;Brazil;29.570;4
04/09/2003;Brazil;29.420;5
05/09/2003;Brazil;29.100;6
08/09/2003;Brazil;29.230;2
09/09/2003;Brazil;29.300;3
10/09/2003;Brazil;29.060;4
11/09/2003;Brazil;29.050;5
12/09/2003;Brazil;29.000;6
15/09/2003;Brazil;28.860;2
16/09/2003;Brazil;28.970;3
17/09/2003;Brazil;29.225;4
18/09/2003;Brazil;28.990;5
19/09/2003;Brazil;29.100;6
22/09/2003;Brazil;29.030;2
23/09/2003;Brazil;29.220;3
24/09/2003;Brazil;29.130;4
25/09/2003;Brazil;29.320;5
26/09/2003;Brazil;29.325;6
29/09/2003;Brazil;29.360;2
30/09/2003;Brazil;29.280;3
01/10/2003;Brazil;29.060;4
02/10/2003;Brazil;28.960;5
03/10/2003;Brazil;28.860;6
06/10/2003;Brazil;28.760;2
07/10/2003;Brazil;28.640;3
08/10/2003;Brazil;28.525;4
09/10/2003;Brazil;28.350;5
10/10/2003;Brazil;28.415;6
13/10/2003;Brazil;;2
14/10/2003;Brazil;28.350;3
15/10/2003;Brazil;28.270;4
16/10/2003;Brazil;28.450;5
17/10/2003;Brazil;28.660;6
20/10/2003;Brazil;28.780;2
21/10/2003;Brazil;28.700;3
22/10/2003;Brazil;28.620;4
23/10/2003;Brazil;28.700;5
24/10/2003;Brazil;28.670;6
27/10/2003;Brazil;28.710;2
28/10/2003;Brazil;28.625;3
29/10/2003;Brazil;28.540;4
30/10/2003;Brazil;28.530;5
31/10/2003;Brazil;28.645;6
03/11/2003;Brazil;28.550;2
04/11/2003;Brazil;28.570;3
05/11/2003;Brazil;28.610;4
06/11/2003;Brazil;28.830;5
07/11/2003;Brazil;28.670;6
10/11/2003;Brazil;28.850;2
11/11/2003;Brazil;;3
12/11/2003;Brazil;29.190;4
13/11/2003;Brazil;29.375;5
14/11/2003;Brazil;29.480;6
17/11/2003;Brazil;29.485;2
18/11/2003;Brazil;29.480;3
19/11/2003;Brazil;29.450;4
20/11/2003;Brazil;29.465;5
21/11/2003;Brazil;29.240;6
24/11/2003;Brazil;29.190;2
25/11/2003;Brazil;29.370;3
26/11/2003;Brazil;29.450;4
27/11/2003;Brazil;;5
